TIME,IP,PORT,TYPE,ERROR
09:11:25,192.168.10.20,1471,tcp,Exception error for port 1471
09:11:25,192.168.10.20,1472,tcp,Exception error for port 1472
09:11:25,192.168.10.20,1473,tcp,Exception error for port 1473
09:11:25,192.168.10.20,1474,tcp,Exception error for port 1474
09:11:25,192.168.10.20,1475,tcp,Exception error for port 1475
09:11:25,192.168.10.20,1476,tcp,Exception error for port 1476
09:11:25,192.168.10.20,1477,tcp,Exception error for port 1477
09:11:25,192.168.10.20,1478,tcp,Exception error for port 1478
09:11:25,192.168.10.20,1480,tcp,Exception error for port 1480
09:11:25,192.168.10.20,1481,tcp,Exception error for port 1481
09:11:25,192.168.10.20,1482,tcp,Exception error for port 1482
09:11:25,192.168.10.20,1483,tcp,Exception error for port 1483
09:11:25,192.168.10.20,1484,tcp,Exception error for port 1484
09:11:25,192.168.10.20,1485,tcp,Exception error for port 1485
09:11:25,192.168.10.20,1486,tcp,Exception error for port 1486
09:11:25,192.168.10.20,1487,tcp,Exception error for port 1487
09:11:25,192.168.10.20,1488,tcp,Exception error for port 1488
09:11:25,192.168.10.20,1489,tcp,Exception error for port 1489
09:11:25,192.168.10.20,1490,tcp,Exception error for port 1490
09:11:25,192.168.10.20,1491,tcp,Exception error for port 1491
09:11:25,192.168.10.20,1492,tcp,Exception error for port 1492
09:11:25,192.168.10.20,1493,tcp,Exception error for port 1493
09:11:25,192.168.10.20,1494,tcp,Exception error for port 1494
09:11:25,192.168.10.20,1495,tcp,Exception error for port 1495
09:11:25,192.168.10.20,1496,tcp,Exception error for port 1496
09:11:25,192.168.10.20,1497,tcp,Exception error for port 1497
09:11:25,192.168.10.20,1498,tcp,Exception error for port 1498
09:11:25,192.168.10.20,1499,tcp,Exception error for port 1499
09:11:25,192.168.10.20,1500,tcp,Exception error for port 1500
09:11:25,192.168.10.20,1502,tcp,Exception error for port 1502
09:11:25,192.168.10.20,1503,tcp,Exception error for port 1503
09:11:25,192.168.10.20,1504,tcp,Exception error for port 1504
09:11:25,192.168.10.20,1505,tcp,Exception error for port 1505
09:11:25,192.168.10.20,1506,tcp,Exception error for port 1506
09:11:25,192.168.10.20,1507,tcp,Exception error for port 1507
09:11:25,192.168.10.20,1508,tcp,Exception error for port 1508
09:11:25,192.168.10.20,1509,tcp,Exception error for port 1509
09:11:25,192.168.10.20,1510,tcp,Exception error for port 1510
09:11:25,192.168.10.20,1511,tcp,Exception error for port 1511
09:11:25,192.168.10.20,1512,tcp,Exception error for port 1512
09:11:25,192.168.10.20,1513,tcp,Exception error for port 1513
09:11:25,192.168.10.20,1514,tcp,Exception error for port 1514
09:11:25,192.168.10.20,1515,tcp,Exception error for port 1515
09:11:25,192.168.10.20,1516,tcp,Exception error for port 1516
09:11:25,192.168.10.20,1517,tcp,Exception error for port 1517
09:11:25,192.168.10.20,1518,tcp,Exception error for port 1518
09:11:25,192.168.10.20,1519,tcp,Exception error for port 1519
09:11:25,192.168.10.20,1520,tcp,Exception error for port 1520
09:11:25,192.168.10.20,1521,tcp,Exception error for port 1521
09:11:25,192.168.10.20,1522,tcp,Exception error for port 1522
09:11:25,192.168.10.20,1523,tcp,Exception error for port 1523
09:11:25,192.168.10.20,1524,tcp,Exception error for port 1524
09:11:25,192.168.10.20,1525,tcp,Exception error for port 1525
09:11:25,192.168.10.20,1526,tcp,Exception error for port 1526
09:11:25,192.168.10.20,1527,tcp,Exception error for port 1527
09:11:25,192.168.10.20,1528,tcp,Exception error for port 1528
09:11:25,192.168.10.20,1529,tcp,Exception error for port 1529
09:11:25,192.168.10.20,1530,tcp,Exception error for port 1530
09:11:25,192.168.10.20,1531,tcp,Exception error for port 1531
09:11:25,192.168.10.20,1532,tcp,Exception error for port 1532
09:11:25,192.168.10.20,1533,tcp,Exception error for port 1533
09:11:25,192.168.10.20,1534,tcp,Exception error for port 1534
09:11:25,192.168.10.20,1535,tcp,Exception error for port 1535
09:11:25,192.168.10.20,1536,tcp,Exception error for port 1536
09:11:25,192.168.10.20,1537,tcp,Exception error for port 1537
09:11:25,192.168.10.20,1538,tcp,Exception error for port 1538
09:11:25,192.168.10.20,1539,tcp,Exception error for port 1539
09:11:25,192.168.10.20,1540,tcp,Exception error for port 1540
09:11:25,192.168.10.20,1541,tcp,Exception error for port 1541
09:11:25,192.168.10.20,1542,tcp,Exception error for port 1542
09:11:25,192.168.10.20,1543,tcp,Exception error for port 1543
09:11:25,192.168.10.20,1544,tcp,Exception error for port 1544
09:11:25,192.168.10.20,1545,tcp,Exception error for port 1545
09:11:25,192.168.10.20,1546,tcp,Exception error for port 1546
09:11:25,192.168.10.20,1547,tcp,Exception error for port 1547
09:11:25,192.168.10.20,1548,tcp,Exception error for port 1548
09:11:25,192.168.10.20,1549,tcp,Exception error for port 1549
09:11:25,192.168.10.20,1550,tcp,Exception error for port 1550
09:11:25,192.168.10.20,1551,tcp,Exception error for port 1551
09:11:25,192.168.10.20,1552,tcp,Exception error for port 1552
09:11:25,192.168.10.20,1553,tcp,Exception error for port 1553
09:11:25,192.168.10.20,1554,tcp,Exception error for port 1554
09:11:25,192.168.10.20,1555,tcp,Exception error for port 1555
09:11:25,192.168.10.20,1556,tcp,Exception error for port 1556
09:11:25,192.168.10.20,1557,tcp,Exception error for port 1557
09:11:25,192.168.10.20,1558,tcp,Exception error for port 1558
09:11:25,192.168.10.20,1559,tcp,Exception error for port 1559
09:11:25,192.168.10.20,1560,tcp,Exception error for port 1560
09:11:25,192.168.10.20,1561,tcp,Exception error for port 1561
09:11:25,192.168.10.20,1562,tcp,Exception error for port 1562
09:11:25,192.168.10.20,1563,tcp,Exception error for port 1563
09:11:25,192.168.10.20,1564,tcp,Exception error for port 1564
09:11:25,192.168.10.20,1565,tcp,Exception error for port 1565
09:11:25,192.168.10.20,1566,tcp,Exception error for port 1566
09:11:25,192.168.10.20,1567,tcp,Exception error for port 1567
09:11:25,192.168.10.20,1568,tcp,Exception error for port 1568
09:11:25,192.168.10.20,1569,tcp,Exception error for port 1569
09:11:25,192.168.10.20,1570,tcp,Exception error for port 1570
09:11:25,192.168.10.20,1571,tcp,Exception error for port 1571
09:11:25,192.168.10.20,1572,tcp,Exception error for port 1572
09:11:25,192.168.10.20,1573,tcp,Exception error for port 1573
09:11:25,192.168.10.20,1574,tcp,Exception error for port 1574
09:11:25,192.168.10.20,1575,tcp,Exception error for port 1575
09:11:25,192.168.10.20,1576,tcp,Exception error for port 1576
09:11:25,192.168.10.20,1577,tcp,Exception error for port 1577
09:11:25,192.168.10.20,1578,tcp,Exception error for port 1578
09:11:25,192.168.10.20,1579,tcp,Exception error for port 1579
09:11:25,192.168.10.20,1580,tcp,Exception error for port 1580
09:11:25,192.168.10.20,1581,tcp,Exception error for port 1581
09:11:25,192.168.10.20,1582,tcp,Exception error for port 1582
09:11:25,192.168.10.20,1583,tcp,Exception error for port 1583
09:11:25,192.168.10.20,1584,tcp,Exception error for port 1584
09:11:25,192.168.10.20,1585,tcp,Exception error for port 1585
09:11:25,192.168.10.20,1586,tcp,Exception error for port 1586
09:11:25,192.168.10.20,1587,tcp,Exception error for port 1587
09:11:25,192.168.10.20,1588,tcp,Exception error for port 1588
09:11:25,192.168.10.20,1589,tcp,Exception error for port 1589
09:11:25,192.168.10.20,1590,tcp,Exception error for port 1590
09:11:25,192.168.10.20,1591,tcp,Exception error for port 1591
09:11:25,192.168.10.20,1592,tcp,Exception error for port 1592
09:11:25,192.168.10.20,1593,tcp,Exception error for port 1593
09:11:25,192.168.10.20,1594,tcp,Exception error for port 1594
09:11:25,192.168.10.20,1595,tcp,Exception error for port 1595
09:11:25,192.168.10.20,1596,tcp,Exception error for port 1596
09:11:25,192.168.10.20,1597,tcp,Exception error for port 1597
09:11:25,192.168.10.20,1598,tcp,Exception error for port 1598
09:11:25,192.168.10.20,1599,tcp,Exception error for port 1599
09:11:25,192.168.10.20,1601,tcp,Exception error for port 1601
09:11:25,192.168.10.20,1602,tcp,Exception error for port 1602
09:11:25,192.168.10.20,1603,tcp,Exception error for port 1603
09:11:25,192.168.10.20,1604,tcp,Exception error for port 1604
09:11:25,192.168.10.20,1605,tcp,Exception error for port 1605
09:11:25,192.168.10.20,1606,tcp,Exception error for port 1606
09:11:25,192.168.10.20,1607,tcp,Exception error for port 1607
09:11:25,192.168.10.20,1608,tcp,Exception error for port 1608
09:11:25,192.168.10.20,1609,tcp,Exception error for port 1609
09:11:25,192.168.10.20,1610,tcp,Exception error for port 1610
09:11:25,192.168.10.20,1611,tcp,Exception error for port 1611
09:11:25,192.168.10.20,1612,tcp,Exception error for port 1612
09:11:25,192.168.10.20,1613,tcp,Exception error for port 1613
09:11:25,192.168.10.20,1614,tcp,Exception error for port 1614
09:11:25,192.168.10.20,1615,tcp,Exception error for port 1615
09:11:25,192.168.10.20,1616,tcp,Exception error for port 1616
09:11:25,192.168.10.20,1617,tcp,Exception error for port 1617
09:11:25,192.168.10.20,1618,tcp,Exception error for port 1618
09:11:25,192.168.10.20,1619,tcp,Exception error for port 1619
09:11:25,192.168.10.20,1620,tcp,Exception error for port 1620
09:11:25,192.168.10.20,1621,tcp,Exception error for port 1621
09:11:25,192.168.10.20,1622,tcp,Exception error for port 1622
09:11:25,192.168.10.20,1623,tcp,Exception error for port 1623
09:11:25,192.168.10.20,1624,tcp,Exception error for port 1624
09:11:25,192.168.10.20,1625,tcp,Exception error for port 1625
09:11:25,192.168.10.20,1626,tcp,Exception error for port 1626
09:11:25,192.168.10.20,1627,tcp,Exception error for port 1627
09:11:25,192.168.10.20,1628,tcp,Exception error for port 1628
09:11:25,192.168.10.20,1629,tcp,Exception error for port 1629
09:11:25,192.168.10.20,1630,tcp,Exception error for port 1630
09:11:25,192.168.10.20,1631,tcp,Exception error for port 1631
09:11:25,192.168.10.20,1632,tcp,Exception error for port 1632
09:11:25,192.168.10.20,1633,tcp,Exception error for port 1633
09:11:25,192.168.10.20,1634,tcp,Exception error for port 1634
09:11:25,192.168.10.20,1635,tcp,Exception error for port 1635
09:11:25,192.168.10.20,1636,tcp,Exception error for port 1636
09:11:25,192.168.10.20,1637,tcp,Exception error for port 1637
09:11:25,192.168.10.20,1638,tcp,Exception error for port 1638
09:11:25,192.168.10.20,1639,tcp,Exception error for port 1639
09:11:25,192.168.10.20,1640,tcp,Exception error for port 1640
09:11:25,192.168.10.20,1641,tcp,Exception error for port 1641
09:11:25,192.168.10.20,1642,tcp,Exception error for port 1642
09:11:25,192.168.10.20,1643,tcp,Exception error for port 1643
09:11:25,192.168.10.20,1644,tcp,Exception error for port 1644
09:11:25,192.168.10.20,1645,tcp,Exception error for port 1645
09:11:25,192.168.10.20,1646,tcp,Exception error for port 1646
09:11:25,192.168.10.20,1647,tcp,Exception error for port 1647
09:11:25,192.168.10.20,1648,tcp,Exception error for port 1648
09:11:25,192.168.10.20,1649,tcp,Exception error for port 1649
09:11:25,192.168.10.20,1650,tcp,Exception error for port 1650
09:11:25,192.168.10.20,1651,tcp,Exception error for port 1651
09:11:25,192.168.10.20,1652,tcp,Exception error for port 1652
09:11:25,192.168.10.20,1653,tcp,Exception error for port 1653
09:11:25,192.168.10.20,1654,tcp,Exception error for port 1654
09:11:25,192.168.10.20,1655,tcp,Exception error for port 1655
09:11:25,192.168.10.20,1656,tcp,Exception error for port 1656
09:11:25,192.168.10.20,1657,tcp,Exception error for port 1657
09:11:25,192.168.10.20,1658,tcp,Exception error for port 1658
09:11:25,192.168.10.20,1659,tcp,Exception error for port 1659
09:11:25,192.168.10.20,1660,tcp,Exception error for port 1660
09:11:25,192.168.10.20,1661,tcp,Exception error for port 1661
09:11:25,192.168.10.20,1662,tcp,Exception error for port 1662
09:11:25,192.168.10.20,1663,tcp,Exception error for port 1663
09:11:25,192.168.10.20,1664,tcp,Exception error for port 1664
09:11:25,192.168.10.20,1665,tcp,Exception error for port 1665
09:11:25,192.168.10.20,1666,tcp,Exception error for port 1666
09:11:25,192.168.10.20,1668,tcp,Exception error for port 1668
09:11:25,192.168.10.20,1669,tcp,Exception error for port 1669
09:11:25,192.168.10.20,1670,tcp,Exception error for port 1670
09:11:25,192.168.10.20,1671,tcp,Exception error for port 1671
09:11:25,192.168.10.20,1672,tcp,Exception error for port 1672
09:11:25,192.168.10.20,1673,tcp,Exception error for port 1673
09:11:25,192.168.10.20,1674,tcp,Exception error for port 1674
09:11:25,192.168.10.20,1675,tcp,Exception error for port 1675
09:11:25,192.168.10.20,1676,tcp,Exception error for port 1676
09:11:25,192.168.10.20,1677,tcp,Exception error for port 1677
09:11:25,192.168.10.20,1678,tcp,Exception error for port 1678
09:11:25,192.168.10.20,1679,tcp,Exception error for port 1679
09:11:25,192.168.10.20,1680,tcp,Exception error for port 1680
09:11:25,192.168.10.20,1681,tcp,Exception error for port 1681
09:11:25,192.168.10.20,1682,tcp,Exception error for port 1682
09:11:25,192.168.10.20,1683,tcp,Exception error for port 1683
09:11:25,192.168.10.20,1684,tcp,Exception error for port 1684
09:11:25,192.168.10.20,1685,tcp,Exception error for port 1685
09:11:25,192.168.10.20,1686,tcp,Exception error for port 1686
09:11:25,192.168.10.20,1687,tcp,Exception error for port 1687
09:11:25,192.168.10.20,1688,tcp,Exception error for port 1688
09:11:25,192.168.10.20,1689,tcp,Exception error for port 1689
09:11:25,192.168.10.20,1690,tcp,Exception error for port 1690
09:11:25,192.168.10.20,1691,tcp,Exception error for port 1691
09:11:25,192.168.10.20,1692,tcp,Exception error for port 1692
09:11:25,192.168.10.20,1693,tcp,Exception error for port 1693
09:11:25,192.168.10.20,1694,tcp,Exception error for port 1694
09:11:25,192.168.10.20,1696,tcp,Exception error for port 1696
09:11:25,192.168.10.20,1697,tcp,Exception error for port 1697
09:11:25,192.168.10.20,1699,tcp,Exception error for port 1699
09:11:25,192.168.10.20,1700,tcp,Exception error for port 1700
09:11:25,192.168.10.20,1701,tcp,Exception error for port 1701
09:11:25,192.168.10.20,1702,tcp,Exception error for port 1702
09:11:25,192.168.10.20,1703,tcp,Exception error for port 1703
09:11:25,192.168.10.20,1704,tcp,Exception error for port 1704
09:11:25,192.168.10.20,1707,tcp,Exception error for port 1707
09:11:25,192.168.10.20,1709,tcp,Exception error for port 1709
09:11:25,192.168.10.20,1710,tcp,Exception error for port 1710
09:11:25,192.168.10.20,1711,tcp,Exception error for port 1711
09:11:25,192.168.10.20,1713,tcp,Exception error for port 1713
09:11:25,192.168.10.20,1714,tcp,Exception error for port 1714
09:11:25,192.168.10.20,1715,tcp,Exception error for port 1715
09:11:25,192.168.10.20,1716,tcp,Exception error for port 1716
09:11:25,192.168.10.20,1717,tcp,Exception error for port 1717
09:11:25,192.168.10.20,1718,tcp,Exception error for port 1718
09:11:25,192.168.10.20,1719,tcp,Exception error for port 1719
09:11:25,192.168.10.20,1720,tcp,Exception error for port 1720
09:11:25,192.168.10.20,1721,tcp,Exception error for port 1721
09:11:25,192.168.10.20,1722,tcp,Exception error for port 1722
09:11:25,192.168.10.20,1723,tcp,Exception error for port 1723
09:11:25,192.168.10.20,1724,tcp,Exception error for port 1724
09:11:25,192.168.10.20,1725,tcp,Exception error for port 1725
09:11:25,192.168.10.20,1726,tcp,Exception error for port 1726
09:11:25,192.168.10.20,1727,tcp,Exception error for port 1727
09:11:25,192.168.10.20,1728,tcp,Exception error for port 1728
09:11:25,192.168.10.20,1729,tcp,Exception error for port 1729
09:11:25,192.168.10.20,1730,tcp,Exception error for port 1730
09:11:25,192.168.10.20,1731,tcp,Exception error for port 1731
09:11:25,192.168.10.20,1732,tcp,Exception error for port 1732
09:11:25,192.168.10.20,1733,tcp,Exception error for port 1733
09:11:25,192.168.10.20,1735,tcp,Exception error for port 1735
09:11:25,192.168.10.20,1736,tcp,Exception error for port 1736
09:11:25,192.168.10.20,1737,tcp,Exception error for port 1737
09:11:25,192.168.10.20,1738,tcp,Exception error for port 1738
09:11:25,192.168.10.20,1739,tcp,Exception error for port 1739
09:11:25,192.168.10.20,1741,tcp,Exception error for port 1741
09:11:25,192.168.10.20,1742,tcp,Exception error for port 1742
09:11:25,192.168.10.20,1743,tcp,Exception error for port 1743
09:11:25,192.168.10.20,1744,tcp,Exception error for port 1744
09:11:25,192.168.10.20,1745,tcp,Exception error for port 1745
09:11:25,192.168.10.20,1746,tcp,Exception error for port 1746
09:11:25,192.168.10.20,1747,tcp,Exception error for port 1747
09:11:25,192.168.10.20,1748,tcp,Exception error for port 1748
09:11:25,192.168.10.20,1749,tcp,Exception error for port 1749
09:11:25,192.168.10.20,1751,tcp,Exception error for port 1751
09:11:25,192.168.10.20,1752,tcp,Exception error for port 1752
09:11:25,192.168.10.20,1753,tcp,Exception error for port 1753
09:11:25,192.168.10.20,1755,tcp,Exception error for port 1755
09:11:25,192.168.10.20,1756,tcp,Exception error for port 1756
09:11:25,192.168.10.20,1757,tcp,Exception error for port 1757
09:11:25,192.168.10.20,1758,tcp,Exception error for port 1758
09:11:25,192.168.10.20,1759,tcp,Exception error for port 1759
09:11:25,192.168.10.20,1760,tcp,Exception error for port 1760
09:11:25,192.168.10.20,1761,tcp,Exception error for port 1761
09:11:25,192.168.10.20,1762,tcp,Exception error for port 1762
